,id,pid,ms_subclass,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,misc_val,mo_sold,yr_sold,saleprice,paved_drive_Y,ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,heating_GasW,heating_Grav,heating_OthW,heating_Wall,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD ,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,bsmt_exposure_2.0,bsmt_exposure_3.0,bsmt_exposure_4.0,bsmtfin_type_1_BLQ,bsmtfin_type_1_GLQ,bsmtfin_type_1_LwQ,bsmtfin_type_1_Rec,bsmtfin_type_1_Unf,total_sq_ft
29,1957,535450190,50,60.0,8064,Pave,3,Lvl,3,Corner,2,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,None,0.0,2,3,3.0,3.0,0.0,Unf,0.0,672.0,672.0,4,Y,672,252,0,924,0.0,0.0,1,0,3,1,2,6,7,1,1.0,Detchd,2003.0,Unf,2.0,576.0,3.0,3.0,0,0,0,0,0,0,2000,7,2007,122900,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2268.0
30,380,527355150,20,80.0,9600,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,8,5,1981,1981,Hip,WdShngl,BrkFace,None,0.0,3,2,4.0,3.0,1104.0,Unf,0.0,1420.0,2524.0,2,Y,2524,0,0,2524,1.0,0.0,2,1,4,1,3,9,7,1,4.0,Attchd,1981.0,Fin,2.0,542.0,3.0,3.0,474,120,0,0,0,0,0,7,2009,278000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8166.0
31,2860,909276010,70,0.0,11435,Pave,2,HLS,3,Corner,1,Norm,1Fam,2Story,8,7,1929,1950,Gable,CompShg,Stucco,None,0.0,2,2,4.0,3.0,0.0,Unf,0.0,792.0,792.0,1,Y,792,725,0,1517,0.0,0.0,1,0,3,1,3,7,7,2,4.0,Detchd,1931.0,Unf,2.0,400.0,3.0,3.0,0,0,0,0,0,0,0,6,2006,230000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3101.0
32,2517,533250130,120,30.0,9549,Pave,2,Lvl,3,CulDSac,2,Norm,TwnhsE,1Story,8,5,1995,1996,Hip,CompShg,BrkFace,None,0.0,3,3,4.0,4.0,437.0,GLQ,1057.0,0.0,1494.0,4,Y,1494,0,0,1494,1.0,0.0,1,1,2,1,4,6,7,1,4.0,Attchd,1995.0,Fin,2.0,481.0,3.0,3.0,0,30,0,0,216,0,0,4,2006,270000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4512.0
33,1933,535302070,20,60.0,10950,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,6,6,1952,1952,Hip,CompShg,Wd Sdng,None,0.0,2,2,3.0,3.0,441.0,Unf,0.0,507.0,948.0,2,Y,948,0,0,948,0.0,0.0,1,0,2,1,2,5,7,0,0.0,Detchd,1952.0,Unf,2.0,410.0,3.0,3.0,0,48,0,0,0,0,0,4,2007,125000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2892.0
34,820,906340110,20,79.0,10637,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,Stone,336.0,3,2,5.0,3.0,1288.0,Unf,0.0,417.0,1705.0,4,Y,1718,0,0,1718,1.0,0.0,2,0,3,1,3,7,7,1,4.0,Attchd,2007.0,RFn,3.0,826.0,3.0,3.0,208,44,0,0,0,0,0,9,2009,297000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,5380.0
35,675,535426150,20,80.0,9000,Pave,2,HLS,3,Inside,1,Norm,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,BrkFace,82.0,2,2,4.0,3.0,0.0,Unf,0.0,160.0,160.0,1,Y,1142,0,0,1142,0.0,0.0,1,0,2,1,2,5,7,1,4.0,Basment,1958.0,RFn,1.0,384.0,3.0,3.0,0,28,64,0,0,0,0,4,2009,113500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1490.0
36,2910,923225240,160,41.0,2665,Pave,3,Lvl,3,Inside,2,Norm,TwnhsE,2Story,5,6,1977,1977,Gable,CompShg,CmentBd,None,0.0,2,2,3.0,3.0,548.0,Rec,173.0,36.0,757.0,4,Y,925,550,0,1475,0.0,0.0,2,0,4,1,2,6,7,1,3.0,Attchd,1977.0,RFn,1.0,336.0,3.0,3.0,104,26,0,0,0,0,0,7,2006,127000,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3119.0
37,21,527358140,20,105.0,11751,Pave,2,Lvl,3,Inside,2,Norm,1Fam,1Story,6,6,1977,1977,Hip,CompShg,Plywood,BrkFace,480.0,2,2,4.0,3.0,705.0,Unf,0.0,1139.0,1844.0,4,Y,1844,0,0,1844,0.0,0.0,2,0,3,1,2,7,7,1,3.0,Attchd,1977.0,RFn,2.0,546.0,3.0,3.0,0,122,0,0,0,0,0,1,2010,190000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5654.0
38,1873,534177210,20,80.0,9600,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,BrkFace,320.0,2,2,3.0,3.0,916.0,Unf,0.0,326.0,1242.0,1,Y,1242,0,0,1242,0.0,0.0,1,1,3,1,2,6,7,1,3.0,Attchd,1973.0,Unf,2.0,528.0,3.0,3.0,0,0,0,0,0,0,0,9,2007,175500,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3726.0
39,2125,907135050,20,60.0,8428,Pave,1,Lvl,3,Inside,2,Norm,1Fam,1Story,5,7,1994,1994,Gable,CompShg,VinylSd,None,0.0,2,3,4.0,4.0,420.0,Unf,0.0,570.0,990.0,4,Y,990,0,0,990,1.0,0.0,1,0,3,1,2,5,7,0,0.0,Detchd,1995.0,Unf,1.0,384.0,3.0,3.0,256,0,0,0,0,0,0,7,2007,146000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3226.0
40,1489,908102260,20,75.0,9937,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,None,0.0,3,2,3.0,3.0,830.0,LwQ,290.0,136.0,1256.0,3,Y,1256,0,0,1256,1.0,0.0,1,1,3,1,2,6,7,0,0.0,Attchd,1965.0,Fin,1.0,276.0,3.0,3.0,736,68,0,0,0,0,0,6,2008,147500,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4572.0
41,2383,528110050,20,107.0,13891,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,10,5,2006,2006,Gable,CompShg,VinylSd,0,0.0,4,2,5.0,4.0,1386.0,Unf,0.0,690.0,2076.0,4,Y,2076,0,0,2076,1.0,0.0,2,1,2,1,4,7,7,1,4.0,Attchd,2006.0,Fin,3.0,850.0,3.0,3.0,216,229,0,0,0,0,0,9,2006,465000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,6673.0
42,983,923275040,85,0.0,9101,Pave,2,Lvl,3,Corner,2,Norm,1Fam,SFoyer,5,6,1978,1978,Gable,CompShg,Plywood,BrkFace,104.0,2,3,4.0,3.0,1097.0,Unf,0.0,0.0,1097.0,4,Y,1110,0,0,1110,1.0,0.0,1,0,1,1,3,4,7,1,3.0,Attchd,1978.0,Fin,2.0,602.0,3.0,3.0,303,30,0,0,0,0,0,7,2009,165500,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,3637.0
43,1325,902406090,50,81.0,12150,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Fin,5,5,1954,1954,Gable,CompShg,MetalSd,BrkFace,335.0,2,2,3.0,3.0,0.0,Unf,0.0,1050.0,1050.0,4,N,1050,745,0,1795,0.0,0.0,2,0,4,1,2,7,7,0,0.0,Attchd,1954.0,Unf,1.0,352.0,2.0,3.0,0,0,0,0,0,0,0,11,2008,131500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3895.0
44,1378,905102170,20,70.0,11200,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,5,1965,1965,Hip,CompShg,HdBoard,None,0.0,2,2,3.0,3.0,906.0,Unf,0.0,134.0,1040.0,4,Y,1040,0,0,1040,1.0,0.0,1,0,3,1,2,5,7,0,0.0,Detchd,1965.0,Unf,1.0,384.0,3.0,3.0,0,0,0,0,0,0,0,2,2008,129500,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3120.0
45,1537,909281110,70,100.0,9670,Pave,2,HLS,3,Inside,1,Norm,1Fam,2Story,8,6,1935,1950,Gable,CompShg,Stucco,Stone,40.0,2,2,3.0,2.0,210.0,Unf,0.0,398.0,608.0,2,Y,983,890,0,1873,0.0,0.0,1,1,4,1,2,9,7,2,4.0,Detchd,1935.0,Fin,2.0,786.0,2.0,3.0,0,0,207,0,0,0,0,6,2008,257076,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3089.0
46,905,909101140,50,60.0,10998,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Fin,5,5,1941,1960,Gable,CompShg,Wd Sdng,None,0.0,2,2,3.0,3.0,408.0,BLQ,420.0,156.0,984.0,4,Y,984,620,0,1604,0.0,0.0,2,0,3,1,2,6,6,0,0.0,Detchd,1977.0,Unf,2.0,660.0,3.0,3.0,0,68,0,0,0,0,0,7,2009,117000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3640.0
47,1532,909275050,70,60.0,7200,Pave,3,HLS,3,Inside,1,Norm,1Fam,2Story,7,6,1931,2000,Gable,CompShg,Wd Shng,None,0.0,2,1,4.0,3.0,0.0,Unf,0.0,776.0,776.0,2,Y,851,651,0,1502,0.0,0.0,1,1,3,1,2,6,7,1,4.0,Attchd,1931.0,RFn,1.0,270.0,3.0,3.0,0,0,112,0,0,0,0,2,2008,149000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3054.0
48,132,534475100,20,80.0,9920,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,Stone,110.0,2,2,3.0,3.0,354.0,LwQ,290.0,412.0,1056.0,2,Y,1063,0,0,1063,1.0,0.0,1,0,3,1,2,6,7,0,0.0,Attchd,1954.0,RFn,1.0,280.0,3.0,3.0,0,0,164,0,0,0,0,2,2010,128000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3175.0
49,1078,528188090,160,36.0,2448,Pave,3,Lvl,3,Inside,2,Norm,Twnhs,2Story,7,5,2003,2004,Gable,CompShg,Wd Shng,Stone,106.0,3,2,4.0,3.0,0.0,Unf,0.0,764.0,764.0,4,Y,764,862,0,1626,0.0,0.0,2,1,2,1,3,6,7,0,0.0,BuiltIn,2003.0,RFn,2.0,474.0,3.0,3.0,0,27,0,0,0,0,0,10,2008,155000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3181.0
50,2511,533221080,160,0.0,2998,Pave,3,Lvl,3,Inside,2,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,BrkFace,513.0,3,2,4.0,3.0,353.0,Unf,0.0,403.0,756.0,4,Y,768,756,0,1524,0.0,0.0,2,1,2,1,3,4,7,0,0.0,Detchd,2000.0,Unf,2.0,440.0,3.0,3.0,0,32,0,0,0,0,0,6,2006,166000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3068.0
51,912,909250220,50,65.0,7804,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1.5Fin,4,3,1928,1950,Gable,CompShg,Plywood,None,0.0,2,2,3.0,3.0,622.0,Unf,0.0,500.0,1122.0,2,Y,1328,653,0,1981,1.0,0.0,2,0,4,1,3,7,6,2,3.0,Detchd,1981.0,Unf,2.0,576.0,3.0,3.0,431,44,0,0,0,0,0,12,2009,135000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4700.0
52,2351,527356020,60,80.0,16692,Pave,2,Lvl,3,Inside,2,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,BrkFace,184.0,2,2,4.0,3.0,790.0,LwQ,469.0,133.0,1392.0,2,Y,1392,1392,0,2784,1.0,0.0,3,1,5,1,3,12,7,2,3.0,Attchd,1978.0,RFn,2.0,564.0,3.0,3.0,0,112,0,0,440,519,2000,7,2006,250000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5680.0
53,330,923226250,160,21.0,1476,Pave,3,Lvl,3,Inside,2,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CmentBd,None,0.0,2,2,3.0,3.0,176.0,Unf,0.0,370.0,546.0,4,Y,546,546,0,1092,0.0,0.0,1,1,3,1,2,5,7,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,200,26,0,0,0,0,0,3,2010,76000,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2410.0
54,2586,535305120,20,75.0,10170,Pave,3,Lvl,3,Corner,2,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,BrkFace,522.0,2,2,3.0,3.0,0.0,Unf,0.0,216.0,216.0,2,Y,1575,0,0,1575,0.0,0.0,1,1,2,1,3,5,7,1,4.0,Attchd,1951.0,Unf,2.0,400.0,3.0,3.0,0,0,0,0,0,0,0,6,2006,155000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2007.0
55,224,905106140,60,80.0,9364,Pave,3,Lvl,3,Corner,2,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,HdBoard,Stone,143.0,2,2,3.0,3.0,371.0,Unf,0.0,292.0,663.0,2,Y,663,689,0,1352,0.0,0.0,1,1,4,1,2,7,7,0,0.0,Attchd,1969.0,Fin,1.0,299.0,3.0,3.0,379,36,0,0,0,0,0,3,2010,158000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3093.0
56,98,533212020,160,24.0,2544,Pave,3,Lvl,3,Inside,2,Norm,Twnhs,2Story,7,5,2004,2005,Gable,CompShg,MetalSd,None,0.0,3,2,4.0,3.0,368.0,ALQ,42.0,190.0,600.0,4,Y,600,600,0,1200,1.0,0.0,2,1,2,1,3,4,7,0,0.0,Detchd,2004.0,RFn,2.0,480.0,3.0,3.0,0,172,0,0,0,0,0,2,2010,149500,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2572.0
57,2565,534479300,20,82.0,9888,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,5,6,1954,1975,Gable,CompShg,MetalSd,None,0.0,2,3,3.0,3.0,486.0,Unf,0.0,450.0,936.0,2,Y,936,0,0,936,0.0,0.0,1,0,2,1,2,5,7,0,0.0,Attchd,1954.0,Unf,1.0,240.0,3.0,3.0,0,0,160,0,0,0,0,3,2006,121000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2808.0
58,1934,535304170,20,68.0,7942,Pave,3,Lvl,3,Inside,2,Norm,1Fam,1Story,6,7,1953,1953,Hip,CompShg,Wd Sdng,None,0.0,2,2,3.0,3.0,85.0,ALQ,955.0,0.0,1040.0,2,Y,1040,0,0,1040,0.0,1.0,1,0,3,1,2,6,7,0,0.0,Attchd,1953.0,Fin,1.0,293.0,3.0,3.0,0,0,0,0,0,0,0,6,2007,136000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3120.0
59,997,527107010,60,0.0,15038,Pave,1,Lvl,3,Corner,2,Norm,1Fam,2Story,6,5,1996,1996,Gable,CompShg,HdBoard,None,0.0,2,2,4.0,3.0,138.0,Unf,0.0,778.0,916.0,3,Y,916,720,0,1636,0.0,0.0,2,1,3,1,2,7,7,1,3.0,Attchd,1996.0,Fin,2.0,386.0,3.0,3.0,168,84,0,0,0,0,0,11,2008,173000,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3720.0
60,64,528382020,60,92.0,11764,Pave,2,Lvl,3,CulDSac,2,Norm,1Fam,2Story,8,7,1999,2007,Gable,CompShg,VinylSd,BrkFace,348.0,3,2,4.0,3.0,524.0,Unf,0.0,628.0,1152.0,4,Y,1164,1106,0,2270,0.0,0.0,2,1,4,1,3,9,7,1,4.0,Attchd,1999.0,Fin,3.0,671.0,3.0,3.0,132,57,0,0,0,0,0,4,2010,290000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4763.0
